"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Impresiones,Alcance,IMPRESSION:UNIQUE_USERS,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Comentarios negativos de los usuarios: Ocultar","Total de clics","Consumo de segmentación del público coincidente (Photo Click)","Clics de otro tipo","Clics en el enlace","Consumo de segmentación del público coincidente (Video Click)","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","CPM del anuncio (USD)","Impresiones del anuncio","Comentarios negativos de los usuarios: Ocultar todo"
681096170477833,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Participación de Docentes del Programa Educativo de Ing. Eléctrico en el proyecto y puesta en marcha del Sistema Fotovoltaico de 120 MW en Puerto Peñasco Sonora.
Ing. Ignacio Martinez (Estudio de Corto Circuito) Izquierda
Ing. Juan M. Nolazco ( Subestaciones Eléctricas) Derecha",0,"02/17/2023 16:02",N/A,https://www.facebook.com/fimuabc/posts/pfbid0Z3gTTiKG2J7sNV8mDjZzAbVuWCq8FvbCXNXhffUEsApc9SXNjcDH4dfa6yxwnJQJl,0,0,Foto,,,,,Total,10095,8531,,294,264,22,8,,1747,1294,453,,,,,,,,
681714437082673,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"El día de hoy inicia el curso de Desarrollo de Aplicaciones Móviles para iOS impartido por el programa de Licenciado en Sistemas Computacionales de la Facultad de Ingeniería de Mexicali a docentes de CECYTE-BC, concluyendo el sábado 25 de marzo.

Le deseamos el mayor de los éxitos al instructor, MC. Pablo de Jesús Uriarte de la Cruz, en el impartición de este curso.",0,"02/18/2023 10:02",N/A,https://www.facebook.com/fimuabc/posts/pfbid0yrXMurwyHsJP25T4TX7EdQ9ya7j5kjpB5d3wRMQRP14wJ3h7ZEuXutKjPZDXDfkgl,0,0,Foto,,,,,Total,11889,10075,,149,140,5,4,,1474,1056,418,,,,,,,,
649388786981905,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Intern- User Experience Design

Carreras: Diseño Gráfico / Diseño Industrial

Requisitos:

Inglés avanzado
Fecha de graduación Diciembre 2023 – Julio 2024
Experiencia con alguna de las siguientes herramientas: Figma, Sketch, Invision, Adobe Creative Suite
Link para aplicar: https://careers.honeywell.com/us/en/job/HRD903559

 

Intern- Project Analyst

Carreras: Administración, Finanzas, Ingeniería, Contabilidad

Requisitos:

Inglés avanzado
Fecha de graduación Diciembre 2023 – Julio 2024
Buenas habilidades en Excel y Power Point
Link para aplicar: https://careers.honeywell.com/us/en/job/HRD903563

 

Intern- Health, Safety & Environment

Carreras: Ingeniería Industrial o Mecánica

Requisitos:

Inglés intermedio
Fecha de graduación Diciembre 2023 – Julio 2024
Excelente comunicación
Link para aplicar: https://lnkd.in/gF4XDxhf

 

Intern- Program Controls

Carreras: Administración, Finanzas, Ingeniería, Contabilidad

Inglés avanzado
Fecha de graduación Diciembre 2023 – Julio 2024
Buenas habilidades en Excel y Power Point
Link para aplicar: https://lnkd.in/ggiQvstA

 

Intern- Mechanical Engineer

Carreras: Ingeniería aeroespacial, mecánica, mecatrónica

Requisitos:

Inglés avanzado
Fecha de graduación Diciembre 2023 – Julio 2024
Conocimiento básico en software CAD
Link para aplicar: https://careers.honeywell.com/us/en/job/HRD903567",0,"01/02/2023 09:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid03866hSuWFd4MUdRXcNL3hAusS6nwzgSK27uSPsjLExZjiw2QSD8LHadAKw2UvR6Hdl,0,0,Foto,,,,,Total,9118,6671,,41,30,4,7,1,1100,624,405,71,,,,,,
650169323570518,422553107793433,"Facultad de Ingeniería UABC Mexicali","Fomentan vinculación entre UABC, FUABC y Paccar | Gaceta UABC",https://gaceta.uabc.mx/notas/academia/fomentan-vinculacion-entre-uabc-fuabc-y-paccar,0,"01/03/2023 15:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid0re2ja1AVwd5Z8wJfreXbc55QUYkaJHNZuXfRbjbwZ7k7UA7APsWoy2dwFP5ddPBHl,0,0,Enlace,,,,,Total,3193,2273,,1,0,1,0,1,70,,10,60,,,,,,
652077723379678,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"01/06/2023 13:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid0qKUVfAjazYuJrbAjJ7DUB3uvU1MAPGTUqboM2qCQAPayLoNQiGdyuko6EQEuuVKvl,0,0,Foto,,,,,Total,3012,2255,,14,14,0,0,1,14,1,13,,,,,,,
655249193062531,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"01/11/2023 10:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid02LF3vvMDdgFC6JZPJHTgbr69k38J3K9PQe3w4ranC9YuQPfFyJBt8hZmWrWKiR2uMl,0,0,Foto,,,,,Total,6355,5408,,23,16,4,3,1,594,332,262,,,,,,,
655272473060203,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"01/11/2023 11:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid026cG4bbYTWwiKtCQvkGHb8cGrnPi1vyo2SBtaaFZamMFH1jVmRLz5yGZRgZufzFmal,0,0,Foto,,,,,Total,2480,1967,,0,0,0,0,,19,11,8,,,,,,,
655879349666182,422553107793433,"Facultad de Ingeniería UABC Mexicali","Actualización de estado","https://m.facebook.com/story.php?story_fbid=191013536929130&id=100080614532121&mibextid=Nif5oz

¡Muchas Felicidades a los alumnos de la FIM y del Programa Educativo Civil!",0,"01/12/2023 09:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid0sxv2Vv8wMVMANH7aKknq7UqYnd4qYfkk7KV3W19h1vsjFRGnYA5rui8TH3x66LBUl,0,1,Foto,,,,,Total,4231,3499,,21,20,0,1,1,224,177,47,,,,,,,
656947506226033,422553107793433,"Facultad de Ingeniería UABC Mexicali","Actualización de estado","https://www.facebook.com/100077831337902/posts/201495229121520/?mibextid=Nif5oz
Impartición del taller ""Desarrollo de la estructura de proyectos de investigación científica"" por el Dr. Ángel Andrade Reátiga, como parte de las políticas de desarrollo institucional para fortalecer la investigación, el avance tecnológico y la innovación a fin de contribuir al progreso regional, nacional e internacional.",0,"01/13/2023 13:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid029Y5kHyo6yGcAXeTNqnMMx46r1agXgD8eL1XpTftxeLAUnNar7dgNf3aSaGAoXVjKl,0,1,Foto,,,,,Total,4679,3941,,9,8,0,1,1,389,300,89,,,,,,,
657000602887390,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"El día 12 de enero se llevó a cabo la primera ceremonia de toma de protesta del año 2023, donde 156 profesionistas de la ingeniería y los sistemas computacionales se comprometieron a representar a su alma mater cómo excelentes egresados, a través de la debida toma de protesta dirigida por la directora de la Facultad de Ingeniería, la Dra. Araceli Celina Justo López. ¡Muchas felicidades y enhorabuena!",0,"01/13/2023 15:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid0LfdA5wHz9vx4dhv3gwKUycdwWBpoXRqL3At5PUBQZzyseeBKj7CX4Z9kF8GuJqGMl,0,0,Foto,,,,,Total,10951,7620,,98,91,6,1,1,2336,1632,704,,,,,,,
659153802672070,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,401,"01/16/2023 18:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid04HVjgj6jLabcTEkMEqSAZo3NPVG6P8JfqJEgoviGiy68j26XsEiKpJ5AG2JNzr8kl,0,0,Video,,,,,Total,2489,1917,,30,29,0,1,,209,,182,,27,16328.533,7.422,0,0,0
659595599294557,422553107793433,"Facultad de Ingeniería UABC Mexicali","Abordan beneficios e impacto de formación dual y vinculación | Gaceta UABC",https://l.facebook.com/l.php?u=http%3A%2F%2Fgaceta.uabc.mx%2Fnotas%2Facademia%2Fabordan-beneficios-e-impacto-de-formacion-dual-y-vinculacion%3Ffbclid%3DIwAR3pkgpDST_sLAMqy_jN8blWTpkngdB6AF46dA1U6s1OdxolLtr-Duly1zM&h=AT2U0En7Rju686V4WAqHIzu3Fq7UhgkKRWXQRe6JJOX4fkxbtq4YPUMWr583iqjFzJBuoaVkGHweDJLcBlocVk-eo9CuhCT37uu2_JA9nBRwaJskoxIGNTVsdkPgLsVIQ5yxng,0,"01/17/2023 09:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid02cRPFyfuEEKdJXHRGCL37UCAMjabTVFqLQgh3wSvfenfuAJF1FeMY5D2aTfXhRrwWl,0,0,Enlace,,,,,Total,2196,1823,,0,0,0,0,1,24,,2,22,,,,,,
659597129294404,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Concurso de Ciencia y Tecnología 22-23 en Secundaria Colegio Americano de Mexicali-CAM, felicidades a todos los alumnos ya que hicieron un excelente trabajo  ⚗️🔬🦠⚖️👏🏅
Un agradecimiento muy especial a los jueces: Dr. Julio C. Rodríguez, Dra. Wendy Flores, Dr. Guillermo Galaviz, M.I. Susana Norzagaray, Dr. Jose M. Ramirez y M.C. Dalila B. Pérez.",0,"01/17/2023 10:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid02A8V1spY7QZMMw7KVbYqHQLfFy7H5EAZF1efF19jCXX6pziAHNHS5imLyro89a8qwl,0,0,Foto,,,,,Total,6016,5169,,97,93,3,1,1,444,347,97,,,,,,,
660942125826571,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Felicitamos al Dr. Miguel Ángel Martínez Romero, profesor de tiempo completo de la FIM y al Ing. Jorge Aguilar Camarena egresado de la misma facultad, por su incorporación al Colegio de Ingenieros Mecánicos, Electricistas y Electrónicos de Mexicali, A.C. Con esto se fortalecen los vínculos colaborativos entre el sector industrial y las actividades académicas. ¡ Enhorabuena !",0,"01/19/2023 10:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid0b1v1shmX6bkQ5Z49S3VrVzWcf9bEaTFphRw1zdDWYYjaqBwh89Hnc2RsutGiahdql,0,0,Foto,,,,,Total,6475,5518,,120,113,6,1,1,506,343,163,,,,,,,
660984049155712,422553107793433,"Facultad de Ingeniería UABC Mexicali","El camino de la divulgación – SOLACYT","Felicitamos a los estudiantes del programa educativo de Aeroespacial, Arely Karime Banda León y Jesús Abdiel Alvarez Rangel, por participar en el capítulo ""Club CIPRET Cinco años formando talentos"", del libro ""Clubes de Ciencia, el camino de la divulgación"", donde el Dr. Miguel Alejandro Muñoz López, académico de CBtis 21 narra las experiencias de éxito de jóvenes estudiantes en diversas actividades académicas de promoción de la ciencia y la tecnología, entre ellos nuestros estudiantes de la FIM. En hora buena por nuestros jóvenes y por las actividades que fomentan su talento. 

El libro se puede obtener en:
http://solacyt.org/el-camino-de-la-divulgacion/",0,"01/19/2023 11:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid02p6RmUY5C6VhgxCugE8nusy7izWTVoEDo2RsDNFUHMHVxVUetm4rqVGapQ6KJSxol,0,0,Enlace,,,,,Total,2179,1813,,7,7,0,0,1,29,,11,18,,,,,,
661075009146616,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Felicitamos a los estudiantes del programa educativo de Aeroespacial, Arely Karime Banda León y Jesús Abdiel Alvarez Rangel, por participar en el capítulo ""Club CIPRET Cinco años formando talentos"", del libro ""Clubes de Ciencia, el camino de la divulgación"", donde el Dr. Miguel Alejandro Muñoz López, académico de CBtis 21 narra las experiencias de éxito de jóvenes estudiantes en diversas actividades académicas de promoción de la ciencia y la tecnología, entre ellos nuestros estudiantes de la FIM. En hora buena por nuestros jóvenes y por las actividades que fomentan su talento.
http://solacyt.org/el-camino-de-la-divulgacion/",0,"01/19/2023 15:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid02b6pzdbqDSkbya8HdRSywPuHQKpty4bk7GU7rBkkDaSgFy32cyjCAFz6HpMv9rKXNl,0,0,Foto,,,,,Total,7825,6677,,157,121,34,2,1,1514,1058,436,20,,,,,,
,,,,,,,,,,,,,,,"An error occurred while computing metadata for content with ID 1139120516606081.",Total,,,1152,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"An error occurred while computing metadata for content with ID 904811800872511.",Total,,,341,,,,,,,,,,,,,,,
663629245557859,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,214,"01/23/2023 10:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid036z6s89EKbhFUMAVz2GfJ34Ea5zAYK93MhRrMZsvg9GGmbzpebyXDt3oDpbHycMZFl,0,0,Video,,,,,Total,1687,1452,,7,6,1,0,,143,,99,,44,6205.838,4.641,0,0,0
663672425553541,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"01/23/2023 11:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid0Nk5nkiQVz323zRDqGuyfwFN5kUcJzbzV3vt8qZ3VnWcXAg1A5CMtvx6ZY66pmbADl,0,0,Foto,,,,,Total,2396,2170,,0,0,0,0,1,64,60,4,,,,,,,
663672638886853,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"01/23/2023 11:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid026BMtkd6wgmZ17NBzG11VFnpRmWxGnG9KsEbAxCzUEYDHES4HfGuDcVo1VCuBf93el,0,0,Foto,,,,,Total,1995,1803,,1,1,0,0,1,12,9,3,,,,,,,
663762155544568,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Felicitamos a la académicas Dra. Gabriela Jacobo Galicia, Dra. Mildrend Ivett Montoya Reyes, Dra. Miriam Siqueiros Hernández, Dra. Karla Isabel Velázquez Victorica y Dra. Wendy Flores Fuentes, de la Facultad de Ingeniería que participaron en la ceremonia de entrega de definitividades e interinatos en plazas académicas de los concursos de oposición y méritos 2022-2, ceremonia presidida por el rector de la universidad, Dr. Daniel Octavio Valdez Delgadillo. Muchas felicidades por este reconocimiento a su labor y entrega como profesoras de la UABC.",0,"01/23/2023 16:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid02E8EABt5sQVJTxUsKcSppYDBRFeB51PiaDkyUQjEnixctiW9xScHFVQnxQ8jD9jDzl,0,0,Foto,,,,,Total,6709,5970,,87,82,3,2,1,850,622,228,,,,,,,
2412939105529577,422553107793433,"Facultad de Ingeniería UABC Mexicali","Bienvenida Alumnos nuevo ingreso 2023-1 matutino","Bienvenida de Autoridades de la FIM a los Alumnos de nuevo ingreso 2023-1 turno matutino",3361,"01/24/2023 10:01",uploaded,https://www.facebook.com/fimuabc/videos/2412939105529577/,0,0,"Video en vivo",,,,,Total,,2019,,35,19,12,4,,,,,,,93960.001,44.594,0,,
664332318820885,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"La Coordinación General de Servicios Estudiantiles y Gestión Escolar ha decidido extender la fecha límite de pago de Reinscripción 2023-1.

Lo cual les informo que se abrirá a partir del día de hoy MARTES 24 hasta el VIERNES 27 de ENERO.",0,"01/24/2023 12:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid02kc1deTykvbYEyutSWgHwGgo5vmDegpt7EoXgkbabXkrR1uWNZim3kdEfzcrG2boXl,0,0,Texto,,,,,Total,3006,2792,,12,10,0,2,1,37,,37,,,,,,,
664342282153222,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"El día de ayer recibimos a los estudiantes de nuevo ingreso en el curso de inducción a la universidad 2023-1.
¡Bienvenidos a la FIM!",0,"01/24/2023 12:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid02j8cJHymzwQmiSYaCfd3pmRVXaxYEYdGH4vzmDRjKvmBG5jLX5KVTR3rtNtWNpcdEl,0,0,Foto,,,,,Total,15113,11236,,187,134,45,8,1,6293,2739,3554,,,,,,,
1597654864039131,422553107793433,"Facultad de Ingeniería UABC Mexicali","Bienvenida Alumnos nuevo ingreso 2023-1 vespertino","Bienvenida de Autoridades de la FIM a los Alumnos de nuevo ingreso 2023-1 turno vespertino",3452,"01/24/2023 17:01",uploaded,https://www.facebook.com/fimuabc/videos/1597654864039131/,0,0,"Video en vivo",,,,,Total,,1801,,28,17,9,2,,,,,,,68137.206,34.978,0,,
664928998761217,422553107793433,"Facultad de Ingeniería UABC Mexicali",,https://meet.google.com/kim-mzem-haa,0,"01/25/2023 10:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid029oNXtMTYwaibQY7iiED1TAr6UD7kPvY8gURHvCDjtz8qEfwKuN5ToFe6DEgfzhaVl,0,0,Foto,,,,,Total,7290,6550,,311,255,36,20,2,610,232,362,16,,,,,,
665062808747836,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"01/25/2023 15:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid0ME4SDN69ic2ofnuFuSXad72aVYuXeCSfQSaKuCmHuKMsWdi32kk79ExhFAZHhbX5l,0,0,Foto,,,,,Total,5421,4806,,14,12,0,2,,655,554,101,,,,,,,
665726732014777,422553107793433,"Facultad de Ingeniería UABC Mexicali","Otorga UABC 122 plazas a docentes | Gaceta UABC",http://gaceta.uabc.mx/notas/academia/otorga-uabc-122-plazas-docentes-0?fbclid=IwAR3RhFdA8or7OLkgV8i746qoxmWXm_FMNKstY8WHmRPnfrF4lhQsKPvg1Gs,0,"01/26/2023 12:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid0aD4eekzCq54wjhjathh7XwVvNmviqAuRCzJosztzSFUA168P2VddcyNG8cYBdfqSl,0,0,Enlace,,,,,Total,1776,1524,,2,2,0,0,1,17,,3,14,,,,,,
665804845340299,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"El día de hoy se llevó a cabo la inauguración oficial del segundo Sistema de Cubiertas Solares Fotovoltaicas de la Facultad de Ingeniería en el estacionamiento “K” del campus Mexicali II.  Tanto el estacionamiento ""F"" cómo el ""K"" con su cuarto de inversores representan un laboratorio vivo para la investigación y un espacio didáctico para la realización de prácticas de laboratorio relacionadas con el ahorro energético y la generación de energías limpias al servicio de estudiantes, investigadores y egresados.

Se contó con la presencia del Rector, Dr. Daniel Octavio Valdez Delgadillo, Dr. Gabriel Estrella Valenzuela, Presidente de la Junta de Gobierno, C.P. María Gabriela Rosas Bazúa, Tesorera de la UABC, Dra. Gisela Montero Alpírez, Vicerrectora del Campus Mexicali y la Dra. Araceli Celina Justo López Directora de la Facultad de Ingeniería, así como de la comunidad académica, administrativa y estudiantil de la Facultad de Ingeniería.

“Es un gran proyecto integrador, por lo que agradezco a nuestro rector, el considerar a la Facultad de Ingeniería en estos proyectos, a todo el personal de servicios administrativos y de planeación del campus por las facilidades otorgadas para la ejecución de la obra, un especial  reconocimiento a docentes e investigadores de la Facultad de Ingeniería y del Instituto de Ingeniería que fueron asesores de toda la parte técnica y  al equipo de la administración de la Facultad por todas las gestiones realizadas”, expresó nuestra directora.",0,"01/26/2023 16:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid02RnM5hN1V6qDtkxGdDwd412hrytdxRGy3TsuHUKWrmTW4xpryVCiYEMRi6xvCqEJ8l,0,0,Foto,,,,,Total,11199,7749,,144,136,3,5,1,2311,1478,833,,,,,,,
666418368612280,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"Ceremonia de Toma de Protesta Universitaria, de carácter ""Extraordinaria"" que se celebró en la Sala de Juntas de la FIM el día de ayer jueves 26 del presente mes de enero.
Ante la presencia de las autoridades de la Facultad de Ingeniería Mexicali, la Directora de la FIM Dra. Araceli Celina Justo López, 
la Subdirectora M.C. Gloria Ethelbina Chávez Valenzuela, así como de los respectivos responsables de los programas educativos: 
Por el P.E. de Ingeniero Civil, el Dr. Marcelo Antonio Lomelí Banda; 
por el P.E. de ingeniero Industrial, el MC. Juan Ceballos Corral; 
por el P.E. de Ingeniero Aeroespacial, la Dra. Virginia Ángel García. 
Los pasantes que esta tarde se graduaron y cumplieron con el requisito obligatorio de la Toma de Protesta Universitaria, fueron:
Ing. Aeroespacial Ashley Pamela Fernández Rojas     
Modalidad: Programa Educativo de Buena Calidad
Ing. Civil  Roberto Carlos Ramírez Ramos  
Modalidad: Examen General de Egreso (CENEVAL)
Ing. Civil  Jorge Daniel Leal Santoyo  
Modalidad: Programa Educativo de Buena Calidad

¡Felicidades y éxito !",0,"01/27/2023 11:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid02RcC2XkTYc3Zg5a842McZAk5Ccf9jPRu5BMJSiz5RiM1YUKnjNFb1PamQyN2iT46tl,0,0,Foto,,,,,Total,6434,5744,,27,27,0,0,1,910,740,170,,,,,,,
667097115211072,422553107793433,"Facultad de Ingeniería UABC Mexicali","Actualización de estado",https://youtu.be/Q26kd_Y3inE,80,"01/28/2023 12:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid0AJRVBV7mKTRo52FxJxXVNr7UiGeQz75oihcuYZiQxQPR167Uy26RvH6ssoDBwrssl,0,1,Video,,,,,Total,1624,1416,,9,9,0,0,1,47,,42,5,,,,,,
667198088534308,422553107793433,"Facultad de Ingeniería UABC Mexicali",,"El día de ayer tomó protesta en sesión ordinaria de la Junta de Gobierno el Dr. Luis Enrique Palafox Maestre como nuevo Rector de la UABC para el periodo 2023-2027 y el Dr. Joaquín Caso Niebla como nuevo Secretario General.
Deseándole el mejor de los éxitos en su gestión.",0,"01/28/2023 17:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid025J2pqNNsMUpVtK1uZT2ZbKBcQ4Ko13JANoud4Xfam8typuhCeXQVGkonQzd1N8mpl,0,0,Foto,,,,,Total,3611,3014,,18,18,0,0,,365,277,88,,,,,,,
647807460473371,422553107793433,"Facultad de Ingeniería UABC Mexicali",,,0,"01/01/2023 00:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid0nUTYEwL8E9fUH6jHYcdX8pxaG1btUcGyUSLqbYKHcMMu3mJfTopjUtgH9UnV3izXl,0,0,Foto,,,,,Total,4361,3019,,32,29,0,3,1,19,2,17,,,,,,,
649387440315373,422553107793433,"Facultad de Ingeniería UABC Mexicali","Actualización de estado",https://www.facebook.com/100064840506804/posts/531967525641260/?mibextid=Nif5oz,0,"01/02/2023 09:01",N/A,https://www.facebook.com/fimuabc/posts/pfbid0bf9yQp8fg5TZ5U718MnFJSYDeJwdZwPXA5XMu3XhKurUNRkh5f9WTV5DhHeGRKwzl,0,1,Foto,,,,,Total,7121,5772,,35,34,0,1,1,1253,539,714,,,,,,,
